tr,id,mel_lte_uorf,mel_lte_SE_uorf,sim_lte_uorf,sim_lte_SE_uorf,log2Beta_uorf,SE_log2Beta_uorf,p_log2Beta_uorf,adj_P_log2Beta_uorf,mel_lte_cds,mel_lte_SE_cds,sim_lte_cds,sim_lte_SE_cds,log2Beta_cds,SE_log2Beta_cds,p_log2Beta_cds,adj_P_log2Beta_cds,log2Gamma,SE_log2Gamma,p_log2Gamma,adj_P_log2Gamma
FBtr0070110,FBtr0070110_11,-4.50043079116024,0.886473343763807,-2.58240981177854,1.86083281912624,1.9180209793817,2.06119716910855,0.352092928103978,0.62827753556187,-0.257997458288267,0.109400120214232,0.1333570172859,0.167920913190873,0.391354475574167,0.200414119736472,0.0508517083989957,0.173530844300281,-1.52666650380753,2.070917571834,0.461004823446164,0.861026248660553
FBtr0070110,FBtr0070110_147,1.08341989655626,0.795599246727903,1.00247664346088,1.87473789814429,-0.0809432530953844,2.03657073241576,0.968296523316013,0.986351903719845,-0.257997458288267,0.109400120214232,0.1333570172859,0.167920913190873,0.391354475574167,0.200414119736472,0.0508517083989957,0.173530844300281,0.472297728669551,2.04640811362793,0.817475216866605,0.973769988741914
FBtr0070110,FBtr0070110_29,-4.50043079116024,0.886473343763807,-3.58238070439029,2.08197907506772,0.918050086769946,2.26284596431653,0.684958665012257,0.868151226354795,-0.257997458288267,0.109400120214232,0.1333570172859,0.167920913190873,0.391354475574167,0.200414119736472,0.0508517083989957,0.173530844300281,-0.52669561119578,2.27170369494205,0.816654141206082,0.973769988741914
FBtr0070123,FBtr0070123_106,0.287106915408892,0.187991210724956,1.5385397434527,0.760143303606416,1.25143282804381,0.783044403164668,0.110006638870347,0.299087390114053,1.63180837468867,0.197330597380418,1.23316645248064,0.13397695137411,-0.398641922208031,0.238514544969512,0.0946520381769236,0.269948529913072,-1.65007475025184,0.81856442965079,0.0438192868116133,0.33722353708862
FBtr0070140,FBtr0070140_116,-3.02448332856122,0.661284633318,-2.89057034818653,0.938012093741038,0.13391298037469,1.14767767873518,0.907112294031934,0.965566549768394,-2.15791205928993,0.134098980827093,-0.797171084144662,0.164364999374789,1.36074097514527,0.212128238757454,1.41091875177127e-10,4.10159392290694e-09,1.22682799477058,1.16711715090873,0.293184666202885,0.748951815492803
FBtr0070146,FBtr0070146_208,-0.419072753672674,0.627102700330723,-0.519457341483026,0.681390746229632,-0.100384587810352,0.926040574602138,0.913676868299935,0.966455963241035,-1.70576149334877,0.114238189282508,-0.319741068507534,0.0812747885502805,1.38602042484124,0.140199697376417,4.78565482736212e-23,6.9107968328135e-21,1.48640501265159,0.936593348766634,0.112505059440143,0.524662010214582
FBtr0070146,FBtr0070146_242,-2.21773834216599,0.413144369275972,-1.92349757201684,0.689094376129049,0.29424077014915,0.803454621666417,0.714201273639417,0.88469114268987,-1.70576149334877,0.114238189282508,-0.319741068507534,0.0812747885502805,1.38602042484124,0.140199697376417,4.78565482736212e-23,6.9107968328135e-21,1.09177965469209,0.815595049164451,0.18069129288767,0.630967541503284
FBtr0070146,FBtr0070146_36,-1.00403081416056,0.694099364016505,-0.997491725121914,1.15474478379406,0.00653908903864198,1.34729708781238,0.996127492778719,0.999201747586339,-1.70576149334877,0.114238189282508,-0.319741068507534,0.0812747885502805,1.38602042484124,0.140199697376417,4.78565482736212e-23,6.9107968328135e-21,1.3794813358026,1.35457203498823,0.308493101115454,0.760249854103681
FBtr0070146,FBtr0070146_470,-0.219051371325894,0.484613946066501,-2.03497675222267,0.474342213299167,-1.81592538089678,0.678123301501798,0.00740921857341444,0.0386384440108594,-1.70576149334877,0.114238189282508,-0.319741068507534,0.0812747885502805,1.38602042484124,0.140199697376417,4.78565482736212e-23,6.9107968328135e-21,3.20194580573801,0.692464560236939,3.76436926418652e-06,0.00075499734319146
FBtr0070151,FBtr0070151_241,-1.31769768508963,0.348759862873773,-1.60157154686532,0.673700668888075,-0.283873861775697,0.758621139444435,0.708257650613528,0.881389503972359,-0.858989596597398,0.114400766050804,-0.274008080153382,0.0821241725428093,0.584981516444016,0.140825832107791,3.26804384993257e-05,0.000350949182965552,0.868855378219712,0.771581459212716,0.260135537625252,0.7130639913591
FBtr0070151,FBtr0070151_247,-1.38810795833908,0.355000360780714,-1.58246244531804,0.690837332989697,-0.194354486978957,0.77671196514973,0.802411625017888,0.923772856201268,-0.858989596597398,0.114400766050804,-0.274008080153382,0.0821241725428093,0.584981516444016,0.140825832107791,3.26804384993257e-05,0.000350949182965552,0.779336003422972,0.789375317447668,0.323504436370317,0.771235781501734
FBtr0070151,FBtr0070151_380,0.240817548906625,0.244401776172316,-0.0540902198235021,0.638377775536715,-0.294907768730127,0.683563027449106,0.666157684719585,0.856977822553,-0.858989596597398,0.114400766050804,-0.274008080153382,0.0821241725428093,0.584981516444016,0.140825832107791,3.26804384993257e-05,0.000350949182965552,0.879889285174143,0.697918567946318,0.207404897414154,0.661092545873478
FBtr0070151,FBtr0070151_429,0.317083831322397,0.190943606435575,0.712546884478027,0.299894816478614,0.39546305315563,0.355522660022347,0.265990809888255,0.533362922243756,-0.858989596597398,0.114400766050804,-0.274008080153382,0.0821241725428093,0.584981516444016,0.140825832107791,3.26804384993257e-05,0.000350949182965552,0.189518463288385,0.382398060636057,0.62017299074591,0.926646252839448
FBtr0070167,FBtr0070167_168,-0.707642199689683,0.570758815641228,-3.85546912535462,0.768191469633294,-3.14782692566493,0.957018160564123,0.00100471560135618,0.00714974299330469,-0.944940534315903,0.0896022446818166,-0.31528364847156,0.0839329574526454,0.629656885844343,0.122773383103862,2.91888245965543e-07,4.84534488302802e-06,3.77748381150928,0.964861162680054,9.03838767614232e-05,0.00685822838261041
