tr,id,mel_lte_uorf,mel_lte_SE_uorf,sim_lte_uorf,sim_lte_SE_uorf,log2Beta_uorf,SE_log2Beta_uorf,p_log2Beta_uorf,adj_P_log2Beta_uorf,mel_lte_cds,mel_lte_SE_cds,sim_lte_cds,sim_lte_SE_cds,log2Beta_cds,SE_log2Beta_cds,p_log2Beta_cds,adj_P_log2Beta_cds,log2Gamma,SE_log2Gamma,p_log2Gamma,adj_P_log2Gamma
FBtr0299757,FBtr0299757_492,-2.72544652872204,1.76838914879887,-2.02096288803712,4.34606920885901,0.704483640684925,4.69206966591311,0.880651421289265,0.9698694060863,-1.72551595799461,0.655335671169645,-2.66578742004643,1.16953620659004,-0.940271462051818,1.3406266372232,0.483073927299361,0.776005306793104,-1.64475510273674,4.87983580975983,0.736078213138019,0.998692513276662
FBtr0299789,FBtr0299789_228,0.435465004511384,0.699535895609905,-1.57830496466617,2.17401128090578,-2.01376996917756,2.28378534865962,0.377902012140841,0.694034364504092,0.37570747296138,0.104025850271404,0.474728875825318,0.139790137366883,0.0990214028639381,0.174248845131727,0.569847704753228,0.832961392726998,2.1127913720415,2.29042314404611,0.356296052297148,0.998692513276662
FBtr0299789,FBtr0299789_257,0.956293969274947,0.62786227001051,0.684678254486454,1.3018760820601,-0.271615714788492,1.4453692826205,0.850938323399148,0.956160607966387,0.37570747296138,0.104025850271404,0.474728875825318,0.139790137366883,0.0990214028639381,0.174248845131727,0.569847704753228,0.832961392726998,0.370637117652431,1.45583482001656,0.799041836506414,0.998692513276662
FBtr0299789,FBtr0299789_270,0.0818336387657353,0.986262765879406,0.00661577663722647,1.61628322025458,-0.0752178621285088,1.89343225160992,0.968311837248901,0.98777079702651,0.37570747296138,0.104025850271404,0.474728875825318,0.139790137366883,0.0990214028639381,0.174248845131727,0.569847704753228,0.832961392726998,0.174239264992447,1.90143323613172,0.926987444734868,0.998692513276662
FBtr0299789,FBtr0299789_290,-0.0250822236564146,0.869154340729596,-0.315307212029066,1.51481515645083,-0.290224988372652,1.7464518963379,0.868015473007725,0.964318420055464,0.37570747296138,0.104025850271404,0.474728875825318,0.139790137366883,0.0990214028639381,0.174248845131727,0.569847704753228,0.832961392726998,0.38924639123659,1.75512304020317,0.824487277038135,0.998692513276662
FBtr0299789,FBtr0299789_314,-0.918147024351565,1.27499310809131,0.00661577663722647,1.61628322025458,0.924762800988791,2.05863519686146,0.6532790236528,0.874080948285145,0.37570747296138,0.104025850271404,0.474728875825318,0.139790137366883,0.0990214028639381,0.174248845131727,0.569847704753228,0.832961392726998,-0.825741398124853,2.06599649897733,0.689390827990236,0.998692513276662
FBtr0299789,FBtr0299789_47,-1.98229022469646,0.637194296425586,-2.38567906507186,1.23264364598024,-0.403388840375406,1.38759753868791,0.771272924487167,0.92697276475499,0.37570747296138,0.104025850271404,0.474728875825318,0.139790137366883,0.0990214028639381,0.174248845131727,0.569847704753228,0.832961392726998,0.502410243239344,1.3984954735009,0.719407676989343,0.998692513276662
FBtr0299789,FBtr0299789_536,1.32574866476363,0.570177623485876,0.421639574313431,2.22348896613821,-0.904109090450196,2.29543148555176,0.693674610694,0.89444144680647,0.37570747296138,0.104025850271404,0.474728875825318,0.139790137366883,0.0990214028639381,0.174248845131727,0.569847704753228,0.832961392726998,1.00313049331413,2.30203570017759,0.663012312945985,0.998692513276662
FBtr0299789,FBtr0299789_548,1.24228806090139,0.613979997079719,-0.578327426997128,2.64461539355676,-1.82061548789852,2.7149515680121,0.502482666347844,0.792024597039476,0.37570747296138,0.104025850271404,0.474728875825318,0.139790137366883,0.0990214028639381,0.174248845131727,0.569847704753228,0.832961392726998,1.91963689076246,2.72053757126806,0.480431075274854,0.998692513276662
FBtr0299789,FBtr0299789_574,-0.240095247200886,0.767898973877824,-0.163305156024632,1.95971070407129,0.0767900911762539,2.10478855891374,0.970896820728401,0.988965535605481,0.37570747296138,0.104025850271404,0.474728875825318,0.139790137366883,0.0990214028639381,0.174248845131727,0.569847704753228,0.832961392726998,0.0222313116876841,2.11198900038895,0.991601427471116,0.998692513276662
